Min0,Min1,Min2,Min3,Min4,Max0,Max1,Max2,Max3,Max4,Mean0,Mean1,Mean2,Mean3,Mean4,Std0,Std1,Std2,Std3,Std4,Range0,Range1,Range2,Range3,Range4,Peaksen0peak0,Peaksen0peak1,Peaksen1peak0,Peaksen1peak1,Peaksen2peak0,Peaksen2peak1,Peaksen3peak0,Peaksen3peak1,Peaksen4peak0,Peaksen4peak1,Avg_mpu1,Avg_mpu2,Std_mpu1,Std_mpu2,Type_of_contact
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.7,-140.3,45.4,32.6,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4,-144.4,4.1,3.8,touch
0.3,0.4,0.4,0.4,0.3,0.4,0.5,0.5,0.4,0.4,0.3,0.5,0.5,0.4,0.4,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,1,0,0,0,0,0,0,68.2,-151.3,35,43.6,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9,-143.1,22.1,25.2,caress
0.5,0.5,0.5,0.4,0.6,0.7,0.7,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.1,0,0,0.1,0,0.2,0.1,0.1,0.2,0.2,0,0,0,0,0,0,0,0,0,0,80.4,-106,14.7,38.6,choke
1.4,0.6,0.7,0.2,0.6,1.5,0.6,0.8,0.3,0.6,1.5,0.6,0.8,0.2,0.6,0.1,0,0,0,0,0.1,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,53.2,-147.5,4.8,4.3,choke
1,0.6,0.6,0.2,0.6,1.1,0.9,0.7,0.2,0.6,1.1,0.7,0.7,0.2,0.6,0,0.1,0,0,0,0.1,0.3,0.1,0,0.1,0,1,0,0,0,0,0,0,0,0,30.3,-151.7,31.6,29.6,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,-147.9,4.8,2.5,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9,-148.2,56.8,51.3,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,92,-163.8,321.1,572.1,shove
0.2,0.2,0.3,0,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0.1,0,0,0.1,0,0.2,0.1,1,0,2,0,2,0,1,0,3,0,40.4,-191,61.4,80.8,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,-152.3,31,49.8,caress
0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0,0.1,0.1,1,1,0,0,0,0,2,1,1,0,64.4,-155.3,94.9,126.4,squeeze
0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0,0,0,2,1,0,0,2,1,1,1,1,1,64.7,-136.4,81,52.1,squeeze
0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,65.5,-143.5,32.3,18.7,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,43.8,-168.2,522.9,243,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.3,-29.9,824.7,1062.3,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8,-141.5,30.1,28.8,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1,-150.5,32.2,31.1,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53.3,-133.2,55.7,82.3,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-146.4,4.9,14.1,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.4,-154.1,7.5,9.5,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1,-138.3,76.1,48.3,caress
0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.4,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0.1,0.1,0,0,0,0.2,3,0,1,0,0,0,2,1,1,1,71.4,-159.3,60.3,31.4,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,57.8,-142.4,20.6,10.9,touch
0.4,0.5,0.7,0.3,0.4,0.4,0.5,0.8,0.4,0.5,0.4,0.5,0.7,0.4,0.5,0,0,0,0,0,0,0,0.1,0.1,0.1,1,0,1,0,2,0,2,0,0,2,72.6,-147.9,24.9,41.1,choke
0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0,49,-142.7,37.6,65.4,caress
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,64.8,-141.1,188.7,49.8,squeeze
0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.4,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0.1,0.1,0.1,0,0,0.2,1,0,2,0,2,0,1,0,1,0,78.4,-215.8,57.5,157.7,squeeze
0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.1,-135.1,24,28.3,hug
0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0.1,0.1,0,0.1,2,0,1,0,2,0,1,0,3,0,75.6,-122.9,164,76.8,squeeze
0.6,0.6,0.7,0.3,1,0.6,0.6,0.7,0.3,1,0.6,0.6,0.7,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.5,-146.5,3.5,3.5,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.4,0.2,0.3,0.2,0.2,0.4,0.2,0.2,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,65.7,-127.8,19.1,45.1,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.4,-140.8,44.1,18.3,touch
0.6,0.5,0.6,0.7,0.4,0.6,0.5,0.6,0.7,0.5,0.6,0.5,0.6,0.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.4,-148.6,47.2,25.2,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7,-157.1,74.6,98.6,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.7,-143.4,6.4,5.7,touch
0.8,0.5,0.6,0.6,0.3,1.1,0.8,0.8,0.7,0.9,1,0.7,0.7,0.7,0.8,0.1,0.1,0.1,0,0.2,0.3,0.4,0.2,0.1,0.6,0,0,1,1,0,0,0,0,0,0,6.8,-96,133.7,106.9,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,-145.4,3.2,3.4,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,-143.1,30.9,40.6,caress
0.7,0.6,0.6,0.4,0.4,1,0.6,0.6,0.4,0.5,0.9,0.6,0.6,0.4,0.5,0.1,0,0,0,0,0.3,0.1,0.1,0.1,0.1,0,1,1,0,0,0,0,0,0,0,55.3,-152.4,12.4,12.5,choke
0.9,0.6,0.6,0.2,0.5,1.1,0.6,0.7,0.3,0.6,1.1,0.6,0.6,0.2,0.6,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,0,1,0,0,0,0,3,0,0,1,53.8,-151.6,19.7,19.6,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-73.3,-223.3,759,872.4,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.7,-144.7,20.1,29.1,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6,-147.1,5.2,3.6,touch
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36.4,-155,112.8,71.8,touch
0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.4,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0.1,0.1,0,2,1,0,0,2,0,2,1,0,0,47.9,-141.7,76.7,119.7,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,-133.5,47.1,69.9,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,3,0,34.4,-159.1,132.4,130.9,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,-247,453.6,654,shove
0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5,-148,17.1,11.3,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,58.7,-147.4,34.5,26.4,touch
0.2,0.3,0.3,0.2,0.2,0.9,0.4,0.5,0.4,0.2,0.5,0.3,0.4,0.2,0.2,0.3,0,0.1,0.1,0,0.6,0.1,0.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0,37.4,-274.8,48.1,101.6,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6,-148.4,3.7,2.8,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.6,0.2,0.4,0.2,0.2,0.5,0.2,0.3,0,0,0.1,0,0.1,0,0,0.3,0,0.2,0,0,0,0,1,0,0,1,0,0,44.4,-156.5,37.7,28.6,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,-276,743.7,912.2,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0.1,0,0,0,0,0.1,0,0,1,1,0,0,0,3,0,0,0,0,50.9,-145.6,155.4,101.2,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.6,-131.5,38,27.6,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2,-145.9,10,8.1,touch
0.3,0.3,0.5,0.2,0.3,0.4,0.3,0.6,0.2,0.4,0.4,0.3,0.5,0.2,0.3,0,0,0,0,0,0,0,0.1,0,0.1,1,0,0,1,1,1,1,0,1,1,41.3,-151.8,50,16.7,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2,-148.4,14.1,9.3,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.3,41.9,742.9,772.7,shove
0.6,0.6,0.7,0.3,0.9,0.6,0.6,0.8,0.3,0.9,0.6,0.6,0.8,0.3,0.9,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,50,-149.3,4.8,5.1,choke
0.7,0.6,0.5,0.8,0.5,0.7,0.6,0.5,0.8,0.6,0.7,0.6,0.5,0.8,0.5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,57.9,-146.6,8.1,24,choke
1.2,0.7,0.7,0.4,0.7,1.3,0.8,0.8,0.5,0.7,1.2,0.7,0.7,0.4,0.7,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,56.8,-145.8,3.3,4.1,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1,-133.7,31.1,25.8,touch
0.7,0.6,0.7,0.8,0.6,0.8,0.6,0.7,0.8,0.6,0.7,0.6,0.7,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.3,-147,5.1,4.5,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,57.5,-107,765.9,973.5,shove
0.6,0.5,0.6,0.7,0.4,0.6,0.6,0.6,0.7,0.5,0.6,0.6,0.6,0.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6,-145.8,100.9,41.4,choke
0.4,0.3,0.4,0.2,0.3,0.4,0.3,0.5,0.2,0.3,0.4,0.3,0.5,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6,-148,1.4,1.5,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-283.6,598.7,924,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,-109.5,493.4,436.6,shove
0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.4,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0.1,0,0.1,1,2,1,0,1,1,1,1,1,0,32,-141.9,38,68.9,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8,-142.1,18.1,13.1,hug
0.2,0.3,0.3,0.2,0.2,0.3,0.4,0.3,0.2,0.2,0.2,0.4,0.3,0.2,0.2,0,0,0,0,0,0.1,0.1,0,0,0,1,0,2,0,0,0,0,0,0,0,56.2,-143.9,25.3,40.9,hug
0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.4,0.2,0.3,0.3,0.3,0.4,0.2,0.2,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0,1,0,1,0,0,0,1,57.9,-149.4,18.4,11.5,hug
0.6,0.6,0.6,0.7,0.5,0.7,0.6,0.6,0.7,0.5,0.7,0.6,0.6,0.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.4,-147.8,3.5,3.9,choke
0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7,-144.4,47.8,67.3,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,62.3,-178.3,329.2,548.8,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0,0.1,0,0,0,0,0.1,0,0,0.1,0,0,0,3,1,0,0,0,1,1,56.6,-151.2,55.2,64.4,squeeze
0.3,0.4,0.5,0.3,0.3,0.3,0.4,0.5,0.3,0.3,0.3,0.4,0.5,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.7,-145.2,1.4,2.5,hug
0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3,-143.1,5.6,2.8,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,1,1,0,0,0,0,62.4,-140.4,298.6,217.3,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7,-150.3,6.9,6.4,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,2,0,0,0,1,0,0,0,38.3,-211.9,69.1,74,squeeze
0.3,0.3,0.4,0.2,0.2,0.3,0.3,0.4,0.3,0.2,0.3,0.3,0.4,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56.6,-145.5,7.2,7,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,-147.7,63.6,37.4,caress
0.4,0.3,0.5,0.3,0.3,0.4,0.3,0.5,0.3,0.3,0.4,0.3,0.5,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7,-147.7,3.1,4,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.6,102.8,692.4,803.9,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.8,-147.1,3.4,2.2,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,129.6,16.6,715.6,413.7,shove
0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,54.2,-135.3,109,189.9,squeeze
0.3,0.2,0.3,0.2,0.2,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0,0,0,0,0,0.1,0.1,0.1,0,0.1,1,0,1,0,1,0,0,0,1,0,58.9,-144.6,4.8,5.1,hug
0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7,-147.5,14.1,13,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1,-143.9,131.2,62.8,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,-147.1,4.8,4.2,touch
0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,-144.2,2.5,3.5,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.2,-324.7,650.8,730.7,shove
0.5,0.5,0.6,0.4,0.6,0.5,0.6,0.6,0.4,0.6,0.5,0.5,0.6,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2,-153.6,9.7,9.3,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,-153.4,19.3,9,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.4,-148,46.5,36.5,caress
0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.1,0,0,0,0,0.1,0.1,0,0.1,0.1,0,1,1,0,0,0,1,0,1,0,32.8,-144.6,102.6,67.3,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,-193,479.1,690.5,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9,-147.3,3.6,3.1,touch
0.6,0.5,0.6,0.5,0.7,0.6,0.5,0.6,0.5,0.7,0.6,0.5,0.6,0.5,0.7,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,50.5,-145.2,4.4,4.9,choke
0.7,0.6,0.7,0.9,0.5,0.7,0.6,0.7,0.9,0.6,0.7,0.6,0.7,0.9,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,55.2,-139.8,97.2,34.7,choke
0.6,0.5,0.6,0.9,0.6,0.6,0.5,0.6,1,0.6,0.6,0.5,0.6,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,-147.6,2.7,1.9,choke
0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.4,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.7,-146.2,2.1,3.3,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,-223.8,367.6,534.8,shove
0.2,0.2,0.3,0.2,0.1,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,3,1,1,1,24.8,-145.4,136.3,95.2,squeeze
0.2,0.3,0.4,0.2,0.3,0.3,0.3,0.4,0.2,0.3,0.2,0.3,0.4,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4,-140.5,9.4,14.9,hug
0.3,0.3,0.4,0.2,0.3,0.5,0.3,0.5,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0,0,0,0,0,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,1,58.6,-150.7,8.4,5.6,hug
